date,p_bull
2004-06-25,0.9852095246315002
2004-06-28,0.9793054461479187
2004-06-29,0.984526515007019
2004-06-30,0.9898325204849243
2004-07-01,0.9715025424957275
2004-07-02,0.9636644124984741
2004-07-06,0.9598860144615173
2004-07-07,0.9356793761253357
2004-07-08,0.9241977334022522
2004-07-09,0.9238112568855286
2004-07-12,0.8968381285667419
2004-07-13,0.8957290053367615
2004-07-14,0.8817561268806458
2004-07-15,0.7763165235519409
2004-07-16,0.7576844096183777
2004-07-19,0.6764428019523621
2004-07-20,0.7750250101089478
2004-07-21,0.7726121544837952
2004-07-22,0.628971517086029
2004-07-23,0.750355064868927
2004-07-26,0.7403464317321777
2004-07-27,0.5126219391822815
2004-07-28,0.4864960312843323
2004-07-29,0.7413426041603088
2004-07-30,0.7581945061683655
2004-08-02,0.6849405169487
2004-08-03,0.6926908493041992
2004-08-04,0.6160863637924194
2004-08-05,0.7929224371910095
2004-08-06,0.5699870586395264
2004-08-09,0.6525229811668396
2004-08-10,0.5708225965499878
2004-08-11,0.5966283082962036
2004-08-12,0.6348490118980408
2004-08-13,0.6175262928009033
2004-08-16,0.4264553189277649
2004-08-17,0.5296701192855835
2004-08-18,0.8064157962799072
2004-08-19,0.8361726999282837
2004-08-20,0.7674816250801086
2004-08-23,0.8176687955856323
2004-08-24,0.661913275718689
2004-08-25,0.8767728209495544
2004-08-26,0.8767728209495544
2004-08-27,0.9475080370903015
2004-08-30,0.8802533745765686
2004-08-31,0.9517920613288879
2004-09-01,0.966112494468689
2004-09-02,0.9908971190452576
2004-09-03,0.98521888256073
2004-09-07,0.9910116195678711
2004-09-08,0.9884573817253113
2004-09-09,0.9866394400596619
2004-09-10,0.9936022162437439
2004-09-13,0.9950571060180664
2004-09-14,0.9953750967979431
2004-09-15,0.9899923205375671
2004-09-16,0.9869341850280762
2004-09-17,0.9934045672416687
2004-09-20,0.989262044429779
2004-09-21,0.9916465878486633
2004-09-22,0.9770061373710632
2004-09-23,0.946542501449585
2004-09-24,0.9492334127426147
2004-09-27,0.9438105225563049
2004-09-28,0.9402065873146057
2004-09-29,0.9637024998664856
2004-09-30,0.967014729976654
2004-10-01,0.9929585456848145
2004-10-04,0.9949435591697693
2004-10-05,0.9950213432312012
2004-10-06,0.9972526431083679
2004-10-07,0.9903421401977539
2004-10-08,0.9825793504714966
2004-10-11,0.987095832824707
2004-10-12,0.9727535247802734
2004-10-13,0.9595193862915039
2004-10-14,0.9299110174179077
2004-10-15,0.9268828630447388
2004-10-18,0.9072784781455994
2004-10-19,0.9485048055648804
2004-10-20,0.92008376121521
2004-10-21,0.862048864364624
2004-10-22,0.8029966950416565
2004-10-25,0.8021491765975952
2004-10-26,0.8969806432723999
2004-10-27,0.9828333258628845
2004-10-28,0.9857498407363892
2004-10-29,0.9777950048446655
2004-11-01,0.9794210195541382
2004-11-02,0.9794210195541382
2004-11-03,0.996781587600708
2004-11-04,0.9982136487960815
2004-11-05,0.9980828762054443
2004-11-08,0.9983081817626953
2004-11-09,0.9984796643257141
2004-11-10,0.998124897480011
2004-11-11,0.9977280497550964
2004-11-12,0.9981247782707214
2004-11-15,0.9980289340019226
2004-11-16,0.9985076785087585
2004-11-17,0.9980531930923462
2004-11-18,0.9980829954147339
2004-11-19,0.9972440004348755
2004-11-22,0.9973493814468384
2004-11-23,0.99720698595047
2004-11-24,0.9974576830863953
2004-11-26,0.9970334768295288
2004-11-29,0.9961732029914856
2004-11-30,0.9961925745010376
2004-12-01,0.9973450303077698
2004-12-02,0.9968323111534119
2004-12-03,0.9960736036300659
2004-12-06,0.9959166646003723
2004-12-07,0.9963860511779785
2004-12-08,0.9967161417007446
2004-12-09,0.9967632293701172
2004-12-10,0.9967632293701172
2004-12-13,0.9980453252792358
2004-12-14,0.9976431727409363
2004-12-15,0.9978033900260925
2004-12-16,0.9977940320968628
2004-12-17,0.9962531328201294
2004-12-20,0.9966539144515991
2004-12-21,0.9969249367713928
2004-12-22,0.9971709847450256
2004-12-23,0.9966248273849487
2004-12-27,0.9969623684883118
2004-12-28,0.9977940320968628
2004-12-29,0.9978033900260925
2004-12-30,0.9969756603240967
2004-12-31,0.9967492818832397
2005-01-03,0.9954699277877808
2005-01-04,0.9955497980117798
2005-01-05,0.9950548410415649
2005-01-06,0.995435893535614
2005-01-07,0.9961593151092529
2005-01-10,0.9924032688140869
2005-01-11,0.9942594766616821
2005-01-12,0.9946957230567932
2005-01-13,0.9921827912330627
2005-01-14,0.9938867688179016
2005-01-18,0.9946293234825134
2005-01-19,0.9927048087120056
2005-01-20,0.9873850345611572
2005-01-21,0.9942917823791504
2005-01-24,0.9904392957687378
2005-01-25,0.9923200011253357
2005-01-26,0.9838231205940247
2005-01-27,0.9804528951644897
2005-01-28,0.9829939603805542
2005-01-31,0.961236298084259
2005-02-01,0.9921030402183533
2005-02-02,0.9940013289451599
2005-02-03,0.9928321838378906
2005-02-04,0.9980691075325012
2005-02-07,0.9971306920051575
2005-02-08,0.9974433183670044
2005-02-09,0.993740975856781
2005-02-10,0.9965226650238037
2005-02-11,0.9976018071174622
2005-02-14,0.9969040751457214
2005-02-15,0.9981802701950073
2005-02-16,0.9981802701950073
2005-02-17,0.9950874447822571
2005-02-18,0.9965079426765442
2005-02-22,0.9938737154006958
2005-02-23,0.9858418107032776
2005-02-24,0.9941337704658508
2005-02-25,0.9970149993896484
2005-02-28,0.9961881041526794
2005-03-01,0.9962611794471741
2005-03-02,0.9955175518989563
2005-03-03,0.9957588315010071
2005-03-04,0.9982542395591736
2005-03-07,0.9978098273277283
2005-03-08,0.9967584013938904
2005-03-09,0.9888327121734619
2005-03-10,0.9953941106796265
2005-03-11,0.9886464476585388
2005-03-14,0.9951423406600952
2005-03-15,0.9906824827194214
2005-03-16,0.9951105713844299
2005-03-17,0.9930238723754883
2005-03-18,0.9931117296218872
2005-03-21,0.9906195402145386
2005-03-22,0.9945968389511108
2005-03-23,0.9925772547721863
2005-03-24,0.9912359714508057
2005-03-28,0.9832005500793457
2005-03-29,0.9917913675308228
2005-03-30,0.9584596157073975
2005-03-31,0.9534398913383484
2005-04-01,0.9855241179466248
2005-04-04,0.983475923538208
2005-04-05,0.9514523148536682
2005-04-06,0.9431124329566956
2005-04-07,0.9844762682914734
2005-04-08,0.9665749073028564
2005-04-11,0.9690296649932861
2005-04-12,0.96602463722229
2005-04-13,0.9906389713287354
2005-04-14,0.9944367408752441
2005-04-15,0.9830271601676941
2005-04-18,0.9903136491775513
2005-04-19,0.989584743976593
2005-04-20,0.9717319011688232
2005-04-21,0.9392080307006836
2005-04-22,0.9820634126663208
2005-04-25,0.9600249528884888
2005-04-26,0.9830787181854248
2005-04-27,0.9695209264755249
2005-04-28,0.9652495980262756
2005-04-29,0.9490609169006348
2005-05-02,0.9539999961853027
2005-05-03,0.9539452195167542
2005-05-04,0.97603839635849
2005-05-05,0.9756120443344116
2005-05-06,0.9796357154846191
2005-05-09,0.9817200303077698
2005-05-10,0.9626300930976868
2005-05-11,0.9828231930732727
2005-05-12,0.9894734025001526
2005-05-13,0.9861639142036438
2005-05-16,0.9633708000183105
2005-05-17,0.979721188545227
2005-05-18,0.9883171916007996
2005-05-19,0.9898743629455566
2005-05-20,0.9928510189056396
2005-05-23,0.9969813227653503
2005-05-24,0.9950540065765381
2005-05-25,0.9949057102203369
2005-05-26,0.9972510933876038
2005-05-27,0.9977195858955383
2005-05-31,0.9956719875335693
2005-06-01,0.9964279532432556
2005-06-02,0.9970171451568604
2005-06-03,0.9962195754051208
2005-06-06,0.9955694079399109
2005-06-07,0.9956681728363037
2005-06-08,0.9937329888343811
2005-06-09,0.9955578446388245
2005-06-10,0.9955928921699524
2005-06-13,0.9955578446388245
2005-06-14,0.9956405162811279
2005-06-15,0.9965941309928894
2005-06-16,0.9980067610740662
2005-06-17,0.9981371164321899
2005-06-20,0.998212456703186
2005-06-21,0.9981448650360107
2005-06-22,0.9981448650360107
2005-06-23,0.9937698245048523
2005-06-24,0.993282675743103
2005-06-27,0.992172360420227
2005-06-28,0.9931675791740417
2005-06-29,0.9843459725379944
2005-06-30,0.9884480834007263
2005-07-01,0.9875279068946838
2005-07-05,0.992447018623352
2005-07-06,0.9910563230514526
2005-07-07,0.9885949492454529
2005-07-08,0.9954896569252014
2005-07-11,0.9958629608154297
2005-07-12,0.9974229335784912
2005-07-13,0.9975564479827881
2005-07-14,0.9983003735542297
2005-07-15,0.9980320334434509
2005-07-18,0.99601149559021
2005-07-19,0.9973798394203186
2005-07-20,0.9982432126998901
2005-07-21,0.9971256852149963
2005-07-22,0.9974216222763062
2005-07-25,0.9970176219940186
2005-07-26,0.9970351457595825
2005-07-27,0.9974856376647949
2005-07-28,0.9981086254119873
2005-07-29,0.9971045851707458
2005-08-01,0.9971367120742798
2005-08-02,0.997177004814148
2005-08-03,0.9975564479827881
2005-08-04,0.9963143467903137
2005-08-05,0.9935072660446167
2005-08-08,0.9929043650627136
2005-08-09,0.9958046078681946
2005-08-10,0.9955388903617859
2005-08-11,0.9951726794242859
2005-08-12,0.993845522403717
2005-08-15,0.9951894283294678
2005-08-16,0.9946824908256531
2005-08-17,0.9927843809127808
2005-08-18,0.9916907548904419
2005-08-19,0.9883710145950317
2005-08-22,0.9873161315917969
2005-08-23,0.988609790802002
2005-08-24,0.9939577579498291
2005-08-25,0.9919663667678833
2005-08-26,0.9888201355934143
2005-08-29,0.983725368976593
2005-08-30,0.9925801157951355
2005-08-31,0.9853526949882507
2005-09-01,0.971760094165802
2005-09-02,0.9742359519004822
2005-09-06,0.9955613613128662
2005-09-07,0.995240330696106
2005-09-08,0.994012176990509
2005-09-09,0.9982101917266846
2005-09-12,0.9952588677406311
2005-09-13,0.9940937161445618
2005-09-14,0.9877673387527466
2005-09-15,0.9846782684326172
2005-09-16,0.9941909909248352
2005-09-19,0.9932337403297424
2005-09-20,0.9860590100288391
2005-09-21,0.9919244647026062
2005-09-22,0.9931806325912476
2005-09-23,0.9897236824035645
2005-09-26,0.9848288893699646
2005-09-27,0.9851738810539246
2005-09-28,0.9773167967796326
2005-09-29,0.9860179424285889
2005-09-30,0.9921030402183533
2005-10-03,0.986644446849823
2005-10-04,0.9920580983161926
2005-10-05,0.9945763349533081
2005-10-06,0.9947138428688049
2005-10-07,0.9881002902984619
2005-10-10,0.9910730719566345
2005-10-11,0.9927465319633484
2005-10-12,0.9923067688941956
2005-10-13,0.989329993724823
2005-10-14,0.9810818433761597
2005-10-17,0.9718338251113892
2005-10-18,0.9919677376747131
2005-10-19,0.9650077819824219
2005-10-20,0.9832795858383179
2005-10-21,0.9878532886505127
2005-10-24,0.9674227833747864
2005-10-25,0.9629891514778137
2005-10-26,0.9720902442932129
2005-10-27,0.9827699661254883
2005-10-28,0.9627559185028076
2005-10-31,0.979427695274353
2005-11-01,0.9726619124412537
2005-11-02,0.9853082299232483
2005-11-03,0.985405683517456
2005-11-04,0.991042971611023
2005-11-07,0.9928841590881348
2005-11-08,0.9926401376724243
2005-11-09,0.9932234287261963
2005-11-10,0.9976139068603516
2005-11-11,0.9964205026626587
2005-11-14,0.997945249080658
2005-11-15,0.995893120765686
2005-11-16,0.9961223006248474
2005-11-17,0.9980847835540771
2005-11-18,0.9970158338546753
2005-11-21,0.9979915618896484
2005-11-22,0.9976599216461182
2005-11-23,0.9980435371398926
2005-11-25,0.9977120161056519
2005-11-28,0.9972826242446899
2005-11-29,0.9971753358840942
2005-11-30,0.9956627488136292
2005-12-01,0.9973266124725342
2005-12-02,0.9974091649055481
2005-12-05,0.9969105124473572
2005-12-06,0.9971717000007629
2005-12-07,0.9961405396461487
2005-12-08,0.9961112141609192
2005-12-09,0.9965236783027649
2005-12-12,0.9966230392456055
2005-12-13,0.9976358413696289
2005-12-14,0.9980359673500061
2005-12-15,0.9970351457595825
2005-12-16,0.9966714382171631
2005-12-19,0.9940513968467712
2005-12-20,0.9960756897926331
2005-12-21,0.9965813755989075
2005-12-22,0.9970557689666748
2005-12-23,0.9970557689666748
2005-12-27,0.9918283224105835
2005-12-28,0.9948028326034546
2005-12-29,0.9942295551300049
2005-12-30,0.992439866065979
2006-01-03,0.9976466298103333
2006-01-04,0.9981012940406799
2006-01-05,0.9975222945213318
2006-01-06,0.9983730316162109
2006-01-09,0.9981151819229126
2006-01-10,0.9983698725700378
2006-01-11,0.997945249080658
2006-01-12,0.9981943964958191
2006-01-13,0.9978471994400024
2006-01-17,0.9970322847366333
2006-01-18,0.9971924424171448
2006-01-19,0.9971254467964172
2006-01-20,0.9983008503913879
2006-01-23,0.997477114200592
2006-01-24,0.9963709115982056
2006-01-25,0.9961417317390442
2006-01-26,0.9962659478187561
2006-01-27,0.9974899291992188
2006-01-30,0.9967756867408752
2006-01-31,0.9967999458312988
2006-02-01,0.9969372749328613
2006-02-02,0.9976922273635864
2006-02-03,0.9966524243354797
2006-02-06,0.9958399534225464
2006-02-07,0.9968484044075012
2006-02-08,0.9917145371437073
2006-02-09,0.9942615032196045
2006-02-10,0.9886783957481384
2006-02-13,0.9935179948806763
2006-02-14,0.9966388940811157
2006-02-15,0.9965274930000305
2006-02-16,0.9978105425834656
2006-02-17,0.9973178505897522
2006-02-21,0.9969413876533508
2006-02-22,0.9973078966140747
2006-02-23,0.9968776702880859
2006-02-24,0.9972730278968811
2006-02-27,0.9969587326049805
2006-02-28,0.9936051964759827
2006-03-01,0.996925413608551
2006-03-02,0.9971657395362854
2006-03-03,0.996925413608551
2006-03-06,0.9960397481918335
2006-03-07,0.9959718585014343
2006-03-08,0.9946202039718628
2006-03-09,0.9958567023277283
2006-03-10,0.9965144991874695
2006-03-13,0.9962133765220642
2006-03-14,0.9981946349143982
2006-03-15,0.9988704323768616
2006-03-16,0.9985324144363403
2006-03-17,0.9985324144363403
2006-03-20,0.998458743095398
2006-03-21,0.9968005418777466
2006-03-22,0.9976726174354553
2006-03-23,0.9971377849578857
2006-03-24,0.9967398047447205
2006-03-27,0.9970769882202148
2006-03-28,0.9965845346450806
2006-03-29,0.9971576929092407
2006-03-30,0.9968260526657104
2006-03-31,0.9962982535362244
2006-04-03,0.9966260194778442
2006-04-04,0.9965655207633972
2006-04-05,0.9980447292327881
2006-04-06,0.9970610737800598
2006-04-07,0.9950826168060303
2006-04-10,0.9957318902015686
2006-04-11,0.9957971572875977
2006-04-12,0.9965004920959473
2006-04-13,0.9954551458358765
2006-04-17,0.9947358965873718
2006-04-18,0.9974170923233032
2006-04-19,0.9970219731330872
2006-04-20,0.9970198273658752
2006-04-21,0.996857762336731
2006-04-24,0.9964001178741455
2006-04-25,0.996567964553833
2006-04-26,0.9968079924583435
2006-04-27,0.9967203736305237
2006-04-28,0.997017502784729
2006-05-01,0.9971292614936829
2006-05-02,0.9968045949935913
2006-05-03,0.9967690706253052
2006-05-04,0.9973633885383606
2006-05-05,0.9987196922302246
2006-05-08,0.9981926083564758
2006-05-09,0.9981327652931213
2006-05-10,0.9978929162025452
2006-05-11,0.9969032406806946
2006-05-12,0.9968987703323364
2006-05-15,0.9941149353981018
2006-05-16,0.9966837763786316
2006-05-17,0.9949743747711182
2006-05-18,0.9927511215209961
2006-05-19,0.996037483215332
2006-05-22,0.993894636631012
2006-05-23,0.9945583343505859
2006-05-24,0.9955272078514099
2006-05-25,0.9913755059242249
2006-05-26,0.991950273513794
2006-05-30,0.9749965667724609
2006-05-31,0.974876880645752
2006-06-01,0.9865247011184692
2006-06-02,0.9897157549858093
2006-06-05,0.9678899049758911
2006-06-06,0.9436880350112915
2006-06-07,0.959039032459259
2006-06-08,0.9913835525512695
2006-06-09,0.9912939667701721
2006-06-12,0.9762848019599915
2006-06-13,0.9414026141166687
2006-06-14,0.9431566596031189
2006-06-15,0.9848083257675171
2006-06-16,0.9757854342460632
2006-06-19,0.9735807180404663
2006-06-20,0.9905400276184082
2006-06-21,0.9830437302589417
2006-06-22,0.9863182306289673
2006-06-23,0.9801135063171387
2006-06-26,0.9726507663726807
2006-06-27,0.9929190278053284
2006-06-28,0.9839644432067871
2006-06-29,0.9784180521965027
2006-06-30,0.9846678376197815
2006-07-03,0.9964260458946228
2006-07-05,0.9968439340591431
2006-07-06,0.9958162903785706
2006-07-07,0.9951619505882263
2006-07-10,0.9935761094093323
2006-07-11,0.992967963218689
2006-07-12,0.9912543892860413
2006-07-13,0.9942952990531921
2006-07-14,0.9944983124732971
2006-07-17,0.9894434213638306
2006-07-18,0.9924523234367371
2006-07-19,0.9863274097442627
2006-07-20,0.9891564846038818
2006-07-21,0.9935059547424316
2006-07-24,0.9925727844238281
2006-07-25,0.9871723055839539
2006-07-26,0.9840850830078125
2006-07-27,0.9935374855995178
2006-07-28,0.9966579675674438
2006-07-31,0.9962515234947205
2006-08-01,0.9949883222579956
2006-08-02,0.9970592260360718
2006-08-03,0.9974964261054993
2006-08-04,0.9972883462905884
2006-08-07,0.9966676831245422
2006-08-08,0.9945914149284363
2006-08-09,0.9928690791130066
2006-08-10,0.993547260761261
2006-08-11,0.9932709336280823
2006-08-14,0.9933299422264099
2006-08-15,0.9979676604270935
2006-08-16,0.9985846281051636
2006-08-17,0.9984632730484009
2006-08-18,0.9973340034484863
2006-08-21,0.9987666606903076
2006-08-22,0.9986631870269775
2006-08-23,0.997637152671814
2006-08-24,0.9973276853561401
2006-08-25,0.9970610737800598
2006-08-28,0.9986110925674438
2006-08-29,0.9986492991447449
2006-08-30,0.9984787106513977
2006-08-31,0.9984293580055237
2006-09-01,0.9985190033912659
2006-09-05,0.9983899593353271
2006-09-06,0.9974019527435303
2006-09-07,0.9934383034706116
2006-09-08,0.9972661733627319
2006-09-11,0.9974483251571655
2006-09-12,0.9984201192855835
2006-09-13,0.9986602067947388
2006-09-14,0.9983792304992676
2006-09-15,0.9984704852104187
2006-09-18,0.9984704852104187
2006-09-19,0.9978308081626892
2006-09-20,0.9983955025672913
2006-09-21,0.9982365369796753
2006-09-22,0.9972533583641052
2006-09-25,0.9976467490196228
2006-09-26,0.9984344840049744
2006-09-27,0.9983698725700378
2006-09-28,0.9982596039772034
2006-09-29,0.9982037544250488
2006-10-02,0.9978623986244202
2006-10-03,0.9977529644966125
2006-10-04,0.9982011318206787
2006-10-05,0.9981697797775269
2006-10-06,0.998139500617981
2006-10-09,0.9982120990753174
2006-10-10,0.9983254075050354
2006-10-11,0.9978035092353821
2006-10-12,0.9977893829345703
2006-10-13,0.9968934059143066
2006-10-16,0.9970169067382812
2006-10-17,0.9982355833053589
2006-10-18,0.9979767203330994
2006-10-19,0.9980858564376831
2006-10-20,0.9978933930397034
2006-10-23,0.9979721903800964
2006-10-24,0.9977739453315735
2006-10-25,0.9969045519828796
2006-10-26,0.9970092177391052
2006-10-27,0.9967225193977356
2006-10-30,0.9971150159835815
2006-10-31,0.9970032572746277
2006-11-01,0.9931799173355103
2006-11-02,0.9969189167022705
2006-11-03,0.9967128038406372
2006-11-06,0.9972831010818481
2006-11-07,0.9977092742919922
2006-11-08,0.998276948928833
2006-11-09,0.997808039188385
2006-11-10,0.9978194236755371
2006-11-13,0.9975692629814148
2006-11-14,0.998276948928833
2006-11-15,0.9982311129570007
2006-11-16,0.9980723857879639
2006-11-17,0.9981814622879028
2006-11-20,0.9981585144996643
2006-11-21,0.9982299208641052
2006-11-22,0.9979798197746277
2006-11-24,0.9972295165061951
2006-11-27,0.9976229071617126
2006-11-28,0.9959942102432251
2006-11-29,0.9965014457702637
2006-11-30,0.9967362284660339
2006-12-01,0.9965059757232666
2006-12-04,0.9969747066497803
2006-12-05,0.9975778460502625
2006-12-06,0.9971822500228882
2006-12-07,0.9973637461662292
2006-12-08,0.996908962726593
2006-12-11,0.9975692629814148
2006-12-12,0.997417688369751
2006-12-13,0.997417688369751
2006-12-14,0.9981595873832703
2006-12-15,0.9981096982955933
2006-12-18,0.9967328310012817
2006-12-19,0.997042715549469
2006-12-20,0.997417688369751
2006-12-21,0.9968919157981873
2006-12-22,0.9919275045394897
2006-12-26,0.9970037341117859
2006-12-27,0.9976894855499268
2006-12-28,0.9972553849220276
2006-12-29,0.9971011281013489
2007-01-03,0.9992746710777283
2007-01-04,0.9992172718048096
2007-01-05,0.9988625049591064
2007-01-08,0.9989427924156189
2007-01-09,0.9989805817604065
2007-01-10,0.9988968372344971
2007-01-11,0.999225378036499
2007-01-12,0.9995390176773071
2007-01-16,0.9993993043899536
2007-01-17,0.9994499087333679
2007-01-18,0.9995540976524353
2007-01-19,0.9993483424186707
2007-01-22,0.9992893934249878
2007-01-23,0.9994043111801147
2007-01-24,0.9995566010475159
2007-01-25,0.9989381432533264
2007-01-26,0.9990191459655762
2007-01-29,0.9989418387413025
2007-01-30,0.9990166425704956
2007-01-31,0.9991958737373352
2007-02-01,0.9995269775390625
2007-02-02,0.9995269775390625
2007-02-05,0.9994833469390869
2007-02-06,0.9994688630104065
2007-02-07,0.9994933605194092
2007-02-08,0.9994654059410095
2007-02-09,0.9990874528884888
2007-02-12,0.9992672801017761
2007-02-13,0.9994475245475769
2007-02-14,0.999471127986908
2007-02-15,0.9995176792144775
2007-02-16,0.9993823766708374
2007-02-20,0.9994833469390869
2007-02-21,0.9994444251060486
2007-02-22,0.9995189905166626
2007-02-23,0.9994950294494629
2007-02-26,0.9994045495986938
2007-02-27,0.06480306386947632
2007-02-28,0.6579391360282898
2007-03-01,0.5237411856651306
2007-03-02,0.04949140176177025
2007-03-05,0.0678008571267128
2007-03-06,0.04272313416004181
2007-03-07,0.13672657310962677
2007-03-08,0.5185340642929077
2007-03-09,0.4776704013347626
2007-03-12,0.29690852761268616
2007-03-13,0.022947276011109352
2007-03-14,0.10510589927434921
2007-03-15,0.19030512869358063
2007-03-16,0.4456184506416321
2007-03-19,0.27623575925827026
2007-03-20,0.31685635447502136
2007-03-21,0.8527184724807739
2007-03-22,0.9942564368247986
2007-03-23,0.9955014586448669
2007-03-26,0.9976189732551575
2007-03-27,0.9987310767173767
2007-03-28,0.9983615279197693
2007-03-29,0.9980105757713318
2007-03-30,0.9981958270072937
2007-04-02,0.9979481101036072
2007-04-03,0.9980383515357971
2007-04-04,0.9984011054039001
2007-04-05,0.9987830519676208
2007-04-09,0.998725950717926
2007-04-10,0.998828113079071
2007-04-11,0.9992600083351135
2007-04-12,0.9988975524902344
2007-04-13,0.9994814991950989
2007-04-16,0.9994390606880188
2007-04-17,0.9993539452552795
2007-04-18,0.9993232488632202
2007-04-19,0.9995896220207214
2007-04-20,0.999542236328125
2007-04-23,0.9995507597923279
2007-04-24,0.9995421171188354
2007-04-25,0.9995253086090088
2007-04-26,0.9995027780532837
2007-04-27,0.9994620680809021
2007-04-30,0.9996442794799805
2007-05-01,0.9996007084846497
2007-05-02,0.9995404481887817
2007-05-03,0.9994657635688782
2007-05-04,0.9994457364082336
2007-05-07,0.9994459748268127
2007-05-08,0.9995614886283875
2007-05-09,0.9994989633560181
2007-05-10,0.9993065595626831
2007-05-11,0.9995562434196472
2007-05-14,0.999618411064148
2007-05-15,0.9996656179428101
2007-05-16,0.9993608593940735
2007-05-17,0.9994670748710632
2007-05-18,0.9994459748268127
2007-05-21,0.999488353729248
2007-05-22,0.9994619488716125
2007-05-23,0.9994619488716125
2007-05-24,0.9993031024932861
2007-05-25,0.9994231462478638
2007-05-29,0.9996026158332825
2007-05-30,0.9994932413101196
2007-05-31,0.9993405938148499
2007-06-01,0.999488353729248
2007-06-04,0.9995157718658447
2007-06-05,0.9995858073234558
2007-06-06,0.9992637038230896
2007-06-07,0.999273955821991
2007-06-08,0.9989221096038818
2007-06-11,0.9982830286026001
2007-06-12,0.9987804293632507
2007-06-13,0.9987285733222961
2007-06-14,0.9991053938865662
2007-06-15,0.998974084854126
2007-06-18,0.9992915391921997
2007-06-19,0.9991200566291809
2007-06-20,0.9990481734275818
2007-06-21,0.998820960521698
2007-06-22,0.9987969398498535
2007-06-25,0.9982140064239502
2007-06-26,0.9987213015556335
2007-06-27,0.9969297051429749
2007-06-28,0.9968159794807434
2007-06-29,0.9972606897354126
2007-07-02,0.9985206723213196
